gene,log2FC,pvalue,adjusted_pvalue
PDCD2L,1.2722648623586494,5.098868997881676e-05,0.0012396083893264544
PDE11A,-1.2619534754578892,0.0010277748561616938,0.009166282857176187
PDE6A,1.140268596888063,0.0015786532132480797,0.010985980280568866
PDE8B,-1.2723693645064773,3.148608528279355e-08,6.089295430321884e-06
PDGFC,-1.0602483867809291,0.00010544398555416749,0.0021294130177716966
PDK3,-1.1865122818028886,1.1556322782927313e-07,1.644702881963972e-05
PDK4,-1.4888058460042524,4.8306003959285687e-05,0.0011941994912241791
PDLIM1,-1.555162051445166,4.911576238269343e-07,4.451561773250694e-05
PDPN,-1.1884772308658804,3.979496333596349e-06,0.00019913251233872456
PDXDC2P-NPIPB14P,-1.1220607053539504,0.0002562654643332633,0.004030220309774478
PDYN,1.0701780058893902,0.0010851579877316324,0.009412156170761597
PDZD7,1.0186552570612921,0.0014222083656002407,0.010517750909242903
PEBP4,-1.3086800030702046,7.574393084911718e-07,5.891286099775356e-05
PEG3-AS1,-1.034318345761693,0.00020703205960905083,0.0034479109570422764
PER2,-1.04169271979265,0.000728347193323979,0.007820705264897277
PERP,-1.1203110366982068,1.4667555770217539e-05,0.0005034489506799182
PEX5L-AS2,1.0168174607230211,0.0020936359586438643,0.012467152045550024
PFKL,1.0021954901891845,5.5429056989650304e-05,0.001326527944701029
PGAP1,-1.4368120268291007,9.373556263951625e-08,1.4142554845617706e-05
PGAP4,-1.025241535667619,0.00019538143206877814,0.003320845321880043
PGRMC1,-1.2163910464705934,0.0003627733595901509,0.005080010248089868
PHETA1,1.1628318474249124,0.0009440958686641386,0.008780753168547177
PHGDH,-1.5257698279407907,4.371014886403477e-09,1.4894059772448165e-06
PHLDA1,-1.0159412557705294,4.3306455283716044e-05,0.0010988885054084307
PHYHIPL,-1.1873852224775354,0.0007564716873574924,0.007942474355299297
PIGW,1.3787447563288429,1.8931633808968007e-07,2.360904260748341e-05
PIK3R1,-1.4111435930333396,1.4615159851815222e-09,6.402931357937088e-07
PIRT,1.0639275846994554,0.0009476506213416157,0.008795164672866607
PJA1,-1.2006002164567846,2.818095845281281e-05,0.0008131191332077052
PKIB,1.0482237304142603,9.420903446794298e-08,1.4142554845617706e-05
PLAGL1,-1.0814931989064496,0.0013993256257579286,0.010489193557931025
PLCD1,-1.0694823893711163,0.0015461211235022537,0.010900026981353984
PLEKHH2,-1.1218357508698156,0.0002344023462671859,0.003764044381178232
PLEKHJ1,1.026848041527081,0.0002415393895276185,0.003845809695348574
PLP2,-1.3473836857869048,4.752525190520377e-08,8.431608121066193e-06
PLPP3,-1.0119401768685314,0.00022500052741637307,0.0036702783602182987
PLPPR5-AS1,1.0439611645025526,0.0006848233235428188,0.007535162627623625
PMM2,1.1682301578785697,0.0008556143539549309,0.008406371308547444
PNKP,1.1124116125892403,0.000398456326801113,0.005417138674755855
PNMA8A,-1.086259150015856,3.6771875413290866e-05,0.0009793819472668922
PNPLA2,1.2065515404584157,3.6895686920264395e-05,0.0009814172697807505
PNPLA5,1.078316051238517,0.0006218916795728203,0.007104922131660315
POGLUT3,-1.1421780986323788,0.0002776660572917241,0.00420950370895582
POLR1G,1.2795425015227226,0.0008532061648803849,0.008401732450223496
POP7,1.2099167204851733,0.00015087367700355873,0.002780787199167909
PORCN,-1.1506804233278067,0.011380511641405513,0.03533408681224893
PPA1,1.0153798095857676,0.0014616190345352292,0.01065780428477166
PPAN,1.4919787255298913,6.803021703005306e-07,5.469680408180333e-05
PPARGC1A,-1.7572144262999587,5.659863763529784e-07,4.76471746712525e-05
PPAT,1.1972126062753092,1.31106464345825e-06,8.686612562073535e-05
PPIL1,1.1208828652513576,0.00014097220486678543,0.002647638076881262
PPP1R14B,1.6731767742213741,4.509545825513874e-07,4.227354595471893e-05
PPP1R9A,1.4841649306342948,6.803301059804725e-06,0.00029267828427019646
PPY2P,1.1051295801388392,0.0006288972091633442,0.007154856922439512
PRAC1,1.0751325483390233,2.8353925179121056e-05,0.0008170116937183781
PRG3,1.029189169733322,0.0017316298498663632,0.011388755510747924
PRIMA1,-1.2293666877129426,0.0013876376221725894,0.0104851871999926
PRKCA,-1.1206224920545926,1.830724563222553e-05,0.0005883258113577627
PRMT6,1.0424914662085791,0.00015682468263315295,0.0028530131034626223
PROK1,-1.4122530533182707,0.0007843018196072986,0.008098416143102395
PROKR2,1.0175871950646307,0.00141770280743189,0.010517750909242903
PROM1,-1.2412454071820374,0.003313618643638722,0.015765392602613577
PRPF3,-1.0195572653883376,0.00010873317930629348,0.002171325730389025
PRPF39,1.2425289182501444,9.641953365895465e-05,0.0020134612150357776
PRR15L,1.0234656196590912,0.00048382919946281277,0.006093082733125792
PRR23E,1.0007225107411273,0.0007356412367998187,0.007864547027082523
PRR30,1.0203573930182803,0.0012538807869175584,0.010006341580951386
PRRG4,-1.203967287295653,1.81378480047073e-08,4.278738276011556e-06
PRSS16,-1.2984759025586547,0.004961156013854614,0.02017831302565688
PRSS21,-1.0615847710921977,0.01211313476966598,0.037066496480693704
PRSS36,1.054317222269169,0.00649000338929825,0.024023785407912533
PRXL2A,-1.1372199313896163,9.142199281761338e-07,6.810998919502695e-05
PSMB6,1.0277248372640206,0.0005661271027769405,0.006740460629679746
PSMD3,1.3185825219401623,1.05140333410213e-05,0.00040018573356685153
PTGDS,-1.1017503838967961,1.748869075519695e-05,0.0005679723516517594
PTGER2,-1.068410749650637,0.0033308909261194593,0.01581552317718569
PTGES3L-AARSD1,1.107569622348381,0.00556517590112356,0.021764917301770718
PTP4A2,-1.0625828251069296,3.922019950090626e-05,0.0010230133933000665
PTP4A3,1.2562407034158527,7.723077506144297e-07,5.963716000877685e-05
PTPN14,-1.116914612522105,0.00010377631156756095,0.002109626970095484
PTPRU,-1.2375417320948674,0.007056046024983324,0.025355229330150157
PTRH2,1.179713688637058,6.918134038351296e-06,0.00029643030619019416
PUDP,-1.2159736688435792,0.00040468226251836215,0.005470600837205088
PUF60,1.096198967537736,0.0002544758996549734,0.004007948743868902
PUS1,1.213147724418034,4.42759027529508e-05,0.001114268234932702
PXDN,1.0611573722750065,0.00015756053064407732,0.002861549840386132
PYCR1,1.3337245034657477,0.00016532330223994633,0.002959962743273501
QRICH2,1.0464095501690196,4.046818286284904e-06,0.00020203034453878613
RAB17,1.6979802902484724,6.0314496097626036e-12,8.092320548298363e-09
RAB34,-1.224728152983916,0.0001312281796902107,0.0025155833895947996
RAB3D,1.2035030697979299,3.303306312423163e-05,0.000904490773071276
RABEP2,1.128470302020287,4.949125380239179e-07,4.456759568504095e-05
RABGGTB,1.115963846853451,1.6959823008717135e-06,0.00010623355197957198
RABIF,1.0553232861890962,3.0235913552888266e-06,0.00016349480006041622
RAP1GAP2,1.248008485189386,1.1634300975801777e-05,0.00043060955008195995
RBCK1,1.0425596374669823,1.2089530285866337e-05,0.00044062130160728806
RBM12B-AS1,-1.213327560383264,4.8445684544407834e-05,0.0011953833449595435
RBM15B,1.1386071834733997,0.00015298965624750807,0.0028070332911668853
RBMS3,-1.0799846935460162,0.0006171994046953929,0.007084101651399672
RBMXL1,-1.0823733531993365,2.4420142144871008e-05,0.000736274145258351
RBP7,-1.3819872073337232,1.156892603421809e-07,1.644702881963972e-05
RCAN3,-1.3788523691462538,1.980791713214027e-09,8.337579550503042e-07
RCC1,1.124711127762482,5.490887739874837e-06,0.000250260906819306
RCC2,1.174667268807486,3.96354167972332e-05,0.001030088973833178
RECQL4,-1.3697708448756512,0.0013926668814038376,0.010489193557931025
RENBP,1.0144447354952137,0.0011971687954547448,0.009786604162995814
REPS2,1.2710006586255276,3.508627879508559e-05,0.0009426747770889893
RGN,-1.0624861837586832,0.001167849598228296,0.009674194209649111
RGS10,1.422263023466584,7.623769760559711e-09,2.211614397972099e-06
RGS17,1.1163658853352594,5.049899040896137e-06,0.00023799868715074592
RNA45SN5,1.570098870211569,3.263380167767229e-05,0.0009004496408927905
RNASE4,-1.4204815446126133,9.308936367433605e-09,2.6644658266626296e-06
RND3,-1.225934022378509,1.2510155681478536e-05,0.0004536780420864389
RNF144A,1.0195856228742948,8.679544662856518e-08,1.3501723570836296e-05
RNF44,1.5271667912976064,5.225642037986389e-06,0.00024303738214698564
ROBO3,-1.20234340571116,0.001407821399606904,0.010505320441054027
ROR2,-1.6599381398906699,6.6100321506221015e-09,1.9985571855972487e-06
RPIA,1.072188180897624,0.0002150029417877851,0.0035367572041060404
RPL10L,1.2529882792789673,0.0006233038498690448,0.007117267949541906
RPL12,1.2382917104833435,1.2556098904805298e-06,8.370862583523458e-05
RPL13AP17,1.029717965713805,0.002262517247720662,0.012886479999430859
RPL22L1,1.5476661393596232,9.91720910360834e-09,2.8012201029889506e-06
RPL36,1.1515255325286402,6.682473970079094e-05,0.0015391917244172524
RPL4,1.0087612571824782,2.604603337492552e-05,0.0007690924325440524
RPP25L,1.1873130198898065,0.0018874937371680112,0.011861483622888084
RPS10,1.0315602556127854,8.797106485138002e-05,0.0018828263700544116
RPS11P6,1.10529172440956,0.0007579991657474212,0.007949104661184226
RPS29,1.070618386627587,2.1784660191405936e-06,0.0001288295593192593
RRM2,1.3974734125060948,2.6164994704360574e-11,2.442104092689167e-08
RRS1,1.4767506157330508,5.1321473242699855e-06,0.00024002572246209974
RTL3,1.0196101876410097,0.0016499002694615257,0.0111465948742695
RTL5,-1.1820530708635022,0.0019109364855178185,0.011931958561550613
RTL8C,-1.1983523021177693,1.9382111567517118e-05,0.0006146183267489123
RTL9,1.035895159245713,0.0006588380991115303,0.007385523484922831
RUVBL1,1.0344110185700046,0.0001651229710627986,0.0029588437560977444
RXFP3,1.0662778509453772,0.0023197310633729677,0.013070253736857612
S100A11,-1.03686180960556,0.0008985378914304784,0.008580157491931242
S100A16,-1.7019606706604034,2.7986247141000475e-07,3.0342462998780667e-05
S100A2,-1.3873120708469417,1.281493535892958e-05,0.0004600304637962229
S100A4,-1.1431596465022684,4.3614056107165205e-05,0.0011040836585524947
SAC3D1,1.4223724081829874,1.1641863985151659e-06,8.035880841455006e-05
SAFB,1.1588532867201673,0.0002228627730099741,0.003649271661483687
SAPCD2,1.1722366879137893,1.9136312609065465e-07,2.3609150734414273e-05
SARAF,-1.2036710091544789,1.4980839430456715e-05,0.0005088507595785036
SAXO1,1.0790834905030358,0.004621400912589501,0.019294356746101627
SBDS,-1.5487317404640806,2.2540429184441077e-05,0.000694652819380689
SBK1,1.1236460445313905,0.00011584152067837176,0.0022835352841162593
SCAND1,1.3079546601810759,6.668566652274939e-05,0.0015376382419375523
SCAT1,1.0327652998724708,0.0008923540718274253,0.008567250097422596
SCGB1A1,-1.021420256248851,0.009845313933494904,0.032017778247286036
SCGB2A1,-1.070056417263987,0.009519354509788362,0.03125125910102871
SCML1,-1.027436503932984,5.01823765952275e-05,0.0012275711391720775
SCN7A,-1.2102114019261732,9.825435245749282e-05,0.0020336940913835665
SCPEP1,-1.0053728812600504,0.0023728562705191895,0.01324888643764696
SCRIB,1.4369172792960734,0.00029804997167091,0.004424784745407625
SCUBE2,-1.0422445837951222,3.544308433618189e-05,0.0009510708643060209
SCUBE3,-1.0096101536673556,0.00010797740888911273,0.0021605121332778977
SDCBPP2,1.2824705359373694,0.00015199307376144558,0.0027935233856480756
SDHAF4,1.0107406438902122,0.00031653464712990575,0.00461417283983025
SDR39U1,1.1931491931283815,0.00035450251523961023,0.004990233111245058
SEL1L2,1.0262229965188105,0.0011054193480500949,0.009473068720395763
SEMA4C,-1.0164040270144583,0.001179773860838977,0.009744133445929896
SERINC5,1.0218666588158245,3.365975096921641e-05,0.0009165368401819647
SERPINB1,-1.0387456943672582,0.0002050891950833891,0.0034288549461488427
SERPINB11,-1.1591805978538254,0.0024779629023942225,0.013531914317640996
SERPINF1,-1.3106649302054532,1.2000812465183402e-06,8.119268590002084e-05
SFMBT2,-1.3539982122883423,2.878037332771644e-05,0.0008241384973209175
SFRP4,1.1609595037224534,1.7438591759068116e-08,4.1594916587990584e-06
SFXN3,-1.0950029075847942,1.8111894044088455e-06,0.00011140631216173262
SGCG,-1.3856448604011917,0.004531577889834908,0.019051974649644726
SGCZ,1.0341104650476278,0.0003715101135392336,0.005160083943290703
SGF29,1.0508811034595809,0.00021327261971759075,0.003524498327542356
SGSM3,1.0427385527788318,0.0011957043574580327,0.00978353459854457
SH2D4A,1.1493534136232961,0.00011538597907532535,0.002280838685828738
SH3BGRL2,-1.1705835603732027,5.248158068985562e-07,4.579764604346059e-05
SH3BGRL3,1.3533018212632788,7.245790323718965e-05,0.0016304547261978511
SH3RF1,1.1575618602126139,7.505761609000425e-07,5.891286099775356e-05
SHOX,1.0724469757855992,0.0022713747188740216,0.012913029949700377
SHPRH,1.1494862640455619,0.0003355977705748632,0.004806055597685516
SHROOM4,-1.0804120898090543,0.0002610533638625157,0.004084571838219114
SIDT2,-1.2652716416779473,8.129914808806718e-06,0.0003285430251826024
SIRT6,1.1587730903324716,0.0001945605562704484,0.0033174197469878603
SKIC2,1.3814895090599655,0.00012296665171198523,0.0024019336781630454
SKIDA1,-1.2067007279018798,0.002142486392172732,0.01256976096768845
SKIL,-1.0538640418585419,0.00026489679216533927,0.004118902466297597
SLC12A7,1.3349011323239426,6.392113280939261e-06,0.00027946944155177823
SLC12A8,1.428308867015399,5.535544552252981e-07,4.7343240997296714e-05
SLC14A1,-1.8603938281264911,2.487260425099149e-14,1.8410208507854413e-10
SLC15A3,1.0867669399523283,0.0003031323255544336,0.0044816402428905135
SLC16A5,-1.506701164882621,2.8409267540270518e-05,0.0008175090432801438
SLC18A2,-1.7893946616279248,1.3233476686786138e-06,8.741016739545785e-05
SLC22A13,1.1760961950798954,0.0026105382318485355,0.013864392237841519
SLC25A10,1.0829989179655923,0.00032187186581370003,0.0046718210570809325
SLC25A22,1.1296781709861925,0.00010400280121089549,0.0021122309683957365
SLC25A33,1.028669630640727,0.0009424756090885098,0.008773687727798369
SLC25A38,1.1095501441075293,0.0008521747379114362,0.0083969333249957
SLC25A6,1.2250867133331949,1.9383081343877283e-05,0.0006146183267489123
SLC27A2,1.2813045103621092,2.4337214201573574e-06,0.00014120188574734592
SLC2A14,-1.0234169801475712,0.0006240147479825247,0.007121597339149845
SLC2A5,-1.2229263505700292,0.002077494883762014,0.012430442425196966
SLC35B2,1.0828052190115156,5.020764243690707e-05,0.0012275711391720775
SLC43A1,1.3279517455257563,1.5465179632322092e-06,9.939850633744261e-05
SLC5A6,1.2969727237844109,0.00015553473554729425,0.002836758001693939
SLCO2A1,-1.0725523583658645,0.0006683119116127187,0.007445070994597941
SLCO6A1,1.026099568969899,0.001259853023312112,0.010042229802830115
SLIRP,1.347544875202874,1.8879246618582923e-05,0.0006039952118645598
SMARCC1,1.0422011657888683,4.94244460435228e-05,0.0012125652379614902
SMARCD3,-1.079402515989647,0.002628018222282482,0.013900696799358608
SMIM10,-1.168241821599082,0.004090174848170492,0.017828179383893597
SMIM10L2A,-1.2786475080632111,0.00464259897171799,0.01934982944384881
SMIM10L2B,-1.2051776758616066,7.648536689102671e-05,0.0017030180154541236
SMIM22,1.0334093860584364,0.00017529059838344713,0.003097089115635769
SMOC1,-1.2786326314214498,0.0013113592130110047,0.010187553411782062
SMOC2,1.0691669479952497,4.65366035489082e-06,0.00022349021664080815
SMYD3,1.1027193600803669,1.4758082311082082e-05,0.0005052819026666652
SMYD4,-1.4642609440181509,1.8751136163794742e-07,2.3539803510419983e-05
SNAI2,-1.7995177540473226,3.0453468299457e-09,1.188626552698988e-06
SNAPC1,-1.0151793256945454,0.0027065954747729853,0.014099537165257622
SNHG16,1.2151970343391865,1.5359651062934747e-06,9.901670551592199e-05
SNHG19,1.535589211890708,2.635293404245769e-05,0.0007770857624854933
SNHG20,1.08556665254369,0.0008053922728236888,0.008179484549225173
SNHG3,1.0789991145587858,3.452963081859925e-05,0.0009300471578204142
SNHG8,1.1486946538024108,1.033963608640248e-06,7.473433261508485e-05
SNRPA,1.1731857783706425,0.0024278844298090997,0.013390915211353847
SNRPF,1.0039312568772085,0.0019476968291064238,0.012021623873038413
SOD3,-1.236356076316635,2.5584501727094814e-06,0.0001469769844013845
SORCS3,1.03244101157223,0.0026674841351766697,0.01401625611559042
SORCS3-AS1,1.0290395648673274,0.0014200535781359188,0.010517750909242903
SOX18,1.0399255328596084,0.002027778988450143,0.012265520300101217
SOX21,1.0340746933183405,0.0007702606009903337,0.008004614017486048
SOX4,1.1870897926347737,4.914613780502234e-07,4.451561773250694e-05
SOX7,-1.4045315886617102,4.2931011244466214e-05,0.0010919431497452088
SP7,1.0058855098220572,0.0030587635075423527,0.015005136246894809
SPATA31F1,1.040497142135068,0.0013624687222215813,0.010382717806152178
SPATA6,-1.3168452864503777,3.009796217841398e-12,4.61509252917152e-09
SPATA8,1.1290589692943973,0.0004407851861648574,0.00573474884327333
SPDEF,1.3539575273507354,3.277699671822221e-05,0.0009020817801924054
SPIN4,1.1753655565671748,3.126904943855429e-05,0.000877454489277706
SPINK7,1.0146177640551484,0.0012982604419690194,0.01016885962201821
SPMIP2,1.0016723521161377,0.0009018593534442726,0.008596898197330463
SPOCK3,-1.1396754570353385,2.803509387296228e-06,0.0001559143420131817
SPRR1A,1.037543015240979,0.00040955227538795174,0.005494911684845725
SPRY2,-1.4889739251093572,7.090384128312129e-06,0.0003008088460127993
SPTBN2,1.1736472522336652,1.5765163319712425e-05,0.0005263308880004147
SRD5A2,-1.3351714648456285,3.049352242868915e-07,3.224652443234827e-05
SRM,1.6021925490324458,4.961874210986531e-07,4.456759568504095e-05
SRRM1,-1.0934372719932537,1.931612255606744e-06,0.00011647730418851116
SRXN1,1.1293577985480523,1.5488879965381145e-05,0.0005195309159638079
ST14,1.0830217526944521,2.750337234998002e-06,0.00015375387870755758
ST6GALNAC2,-1.2803056652112212,0.0007939576716355402,0.008135508036754245
STAT5A,-1.0543349204906007,0.0011860986399120802,0.009755547702296025
STATH,1.0448469134515017,0.0008418506162939652,0.008358930240509968
STEAP1,1.1404805181852828,0.0021162187278317324,0.012527913592497183
STIL,1.520234767855556,8.441871341405672e-08,1.3423826080441152e-05
STING1,-1.0605006753682347,0.0017378945134959064,0.011404326398528739
STK25,1.188822663373079,0.002538823384715955,0.01367223434595055
STK39,1.1064744958129302,0.00038777812347588167,0.005331054508536283
STOM,-1.2108426115549715,9.517140176684069e-07,6.958980047726185e-05
STX19,1.5718809060539043,4.105711640018029e-06,0.00020402155503765516
SUCNR1,1.0401544467386987,0.0010883637612412633,0.009417132149361629
SULT2B1,-1.1966623785495683,0.0013930015936253779,0.010489193557931025
SUMF2,-1.0818405976306753,0.00010516155136698248,0.0021277125572054787
SUMO4,1.0930600719584431,0.0008785870422043384,0.008503439150135498
SUPT3H,-1.6090594658987838,1.9600625676964642e-07,2.3947487079384997e-05
SURF2,1.0359730091496466,0.00011483012496105047,0.002271943126763936
SURF6,1.302663016443903,1.370056001620881e-05,0.0004833214612404784
SYNGR1,-1.1061023833827823,2.9229725240711904e-05,0.0008344075954020777
SYNJ2BP,1.115666381294016,5.002199953123795e-07,4.474259433071188e-05
TACR3,1.190524100449336,0.0023617759950977936,0.013230752945397791
TARP,1.323042150375119,0.0002813909988800013,0.0042569560063121835
TAS1R2,1.0604964805330543,0.0014386972453213208,0.010587766117693794
TAS2R16,1.07161377999409,0.0015229332841286327,0.010825433380923628
TBC1D1,-1.3055458409769152,4.466694012824872e-05,0.0011201696305293402
TCEAL2,-1.3042295752033508,4.776708970129598e-07,4.382120147938978e-05
TCEAL3,-1.0186013528204285,0.00020448472084720864,0.0034267552712154785
TCF7L1,-1.7069756724033587,6.0101775465246195e-05,0.0014069845298936097
TEAD1,-1.0789401498820104,2.897667597591965e-07,3.110211515875336e-05
TELO2,1.125992397951459,0.0033266745343143575,0.015809989423981916
TENT5B,-1.1303670712207476,0.002018003931577014,0.012243083897690705
TERF2IP,-1.1277082503958913,7.027405942790697e-05,0.001589680272903656
TEX12,1.0010347155941062,0.0010621455118090747,0.009316304530276182
TEX13B,1.0296530556102828,0.002023970173990205,0.012258119984568175
TEX51,1.013256695749464,0.0036547872902459905,0.016698266589153694
TFCP2L1,-1.3653120709765312,3.749956116129133e-06,0.00019212483996406706
TFDP2,-1.0330806773948407,3.0179294157422122e-06,0.00016349480006041622
TGFBR3,-1.434214574284254,1.0622322946893908e-06,7.550642605992434e-05
THAP4,1.1571696133136908,2.0693965918605123e-06,0.0001233992684374156
THAP7,1.4141053682592362,1.0384683669871099e-06,7.48080551480278e-05
THBS4,1.3388528199132206,1.8246603851443192e-06,0.00011191424139398027
THSD4,-1.2271550241400142,5.083583716250298e-07,4.490917351306385e-05
TIMELESS,1.0243779511541968,8.45731443587943e-06,0.00033745942192383595
TLCD1,1.0122494928941421,0.0002669194148537625,0.004134530344297379
TM7SF2,1.0201083119877712,0.0014929236799254824,0.01074014498557652
TMA16,1.0726161773134248,9.137601656876734e-06,0.00035860492645004173
TMEM14C,-1.3227006664877778,1.7435715930416698e-05,0.0005671098695125079
TMEM161A,1.0290599051219238,8.631187886418343e-07,6.47852134117981e-05
TMEM178A,1.1886147140868926,2.5432747977727146e-07,2.8142515507106633e-05
TMEM200B,1.201646332806157,0.00021230256099250306,0.003513877468639987
TMEM237,-1.342795867470164,1.4291772770827534e-07,1.8707407687277725e-05
TMEM250,1.6394446987697857,1.505628323782919e-05,0.0005102359573235617
TMEM252,-1.4089447439496983,1.3814575951407174e-05,0.0004848755036474264
TMEM268,1.119553932409437,0.0032396933415011365,0.015516844480590115
TMEM35B,-1.2533680033789145,6.226981768626546e-06,0.00027452837522257584
TMEM69,1.3019971658305791,9.59582813157871e-06,0.00037169023464565196
TMSB15B,-1.0020463235775194,0.00040551717190199507,0.005471550678328176
TMTC4,1.4198036007750103,2.4862852661631257e-08,5.18460861580133e-06
TNS4,-1.6255387672123494,9.468903968758468e-07,6.958980047726185e-05
TOMM40,1.4871340424818738,4.1438254384116856e-07,4.00922983828823e-05
TONSL-AS1,1.070847184144411,0.004835034791351348,0.01984203629629887
TOP2A,1.0442396741566804,3.346757429929812e-08,6.4147180132413635e-06
TP53INP1,1.1470300644260578,1.8582038307309987e-06,0.00011364689924302664
TP53INP2,-1.0108694044694668,9.58601235788436e-05,0.002005681552501984
TP63,-1.5612807346774553,5.828386701961664e-07,4.830809935560272e-05
TRAF3IP2,-1.645459601228785,5.498648693019189e-09,1.735076611692171e-06
TRAM2,1.1528354652052926,3.1874041422894385e-09,1.2218572271879889e-06
TRAV16,1.0083564820560582,0.0027370068627212167,0.01417840886149526
TRBV21-1,1.0502639650807557,0.001150905183405613,0.009627866178062765
TRDN-AS1,1.0663508019238828,0.0008510338875260696,0.008395746536545099
TRG-AS1,-1.2982759825707106,0.00027169688880700264,0.00417204371389122
TRGV9,1.3876330944307491,0.00018798495236849603,0.0032439493348026564
TRIM29,-1.6435307859832342,1.4095226529056526e-12,2.889752618176886e-09
TRIM6,-1.0121329778229398,0.0005329645472720299,0.006511752951786378
TRIM68,1.0327796187365315,0.0011345880176064523,0.009581511004704056
TRIP10,-1.006867930074201,0.00016971933899546387,0.0030225396105633766
TRIP12,-1.0446325880048954,2.7276840433372467e-05,0.0007955868662815309
TRPA1,1.024638292273724,0.001191964548795363,0.009779788106565058
TRPC1,-1.1093288113136541,0.0008058351729174771,0.008179484549225173
TRPM4,1.6452543401128668,2.190881101288114e-12,3.617818815488611e-09
TRPM8,1.0352093968543843,0.00016127180322746137,0.0029122815062064687
TRUB2,1.4902450820938418,8.225150551577411e-10,4.012938792970734e-07
TSC22D3,-1.3515833256383036,2.8593958344560777e-06,0.00015779601639657743
TSG101,1.0757513813997517,0.00028194650084318446,0.004260839301824991
TSHZ3,-1.3495851163916015,9.191433992949361e-07,6.810998919502695e-05
TSPAN1,1.268409361763311,1.6272985206096347e-05,0.0005407618783580035
TSPAN13,1.3578715555758176,0.00013219914004773946,0.00253159584246639
TSPAN18,-1.0458949933635073,0.001352065360193656,0.010343830038231366
TSPAN32,1.020185380182704,0.0012105698113186794,0.009847405130571463
TSPYL2,-1.281131510988066,2.4515229482690586e-05,0.000738104391732004
TSSC4,1.0152283463007783,0.0008065985203170682,0.008179484549225173
TTLL1-AS1,1.0046785141690888,0.005437438285259895,0.02139396768139189
TTLL12,1.618014000174564,3.1116141566810786e-07,3.274363779483957e-05
TTTY5,1.0019308129714846,0.0018984248402959196,0.011889113327091418
TUBA3C,1.281932058441567,0.0020157051329539335,0.012243083897690705
TUBA4A,-1.307699767435661,2.0822383679096713e-08,4.656188650408012e-06
TUBB3,1.212350521985497,3.921437350428057e-05,0.0010230133933000665
TUBG2,-1.037133731321497,0.0025702294194050066,0.013776558039043017
TWIST1,1.0732906033014338,0.000351188843692093,0.004966383997060712
TXK,1.0587127116968362,0.0004871554269562727,0.006117200220065552
TXN,1.4409791856543128,1.1745057842964716e-06,8.055308521243564e-05
TXNDC8,1.157837317793087,0.0013465033651583723,0.010315984204088073
UAP1,1.3816054727418714,1.277233449313789e-05,0.00045926918687469193
UBA7,-1.333197797800171,6.345156595732368e-08,1.0857776267353013e-05
UBE2D3-AS1,-1.051624200169424,0.016210343452663936,0.04584148393700989
UBE2DNL,1.0626612203353414,0.0009850893149530747,0.008949179993270271
UBE2E1,1.1020712443190954,8.941061475713968e-05,0.0019022573508340117
UBE2Q2P13,-1.6682585704967203,2.8183706210448043e-06,0.00015633581943661192
UBE2QL1,-1.0734139413672938,0.008081135779259408,0.027796465594193513
UBE2R2,1.0923780194165154,0.00012749407462029735,0.0024723715446015567
UCK2,1.2163095249320757,4.4660398044154877e-07,4.2128620936414266e-05
UGDH,1.0000229923470327,5.556659928156863e-05,0.0013268611643797927
ULK3,1.1488225096211226,5.2305059184752115e-06,0.00024303738214698564
UNC5C-AS1,-1.039089896607769,0.008297488999852847,0.028354963018600847
UNC79,1.1748732913009463,0.0007466470640426973,0.007920810960093873
UPK1A,-1.381892885286109,0.002264130439544124,0.012888912263509335
UQCC3,1.3987096442134335,1.642197830779731e-05,0.0005440287165640198
USF2,1.2982986587413539,0.00016960333851080467,0.0030225396105633766
USP11,-1.1923001670316609,9.543637943813942e-06,0.0003711472386591556
UTP14A,1.028998609679034,1.3918275360691249e-05,0.0004851635177453891
UTP25,1.1616431929865874,3.7835057450913752e-06,0.00019232995606925174
UTS2B,1.0112572757856975,0.0015202304609188155,0.010813382141996095
VANGL2,-1.0220538144067894,0.00017043675844194048,0.0030312890583870226
VARS1,1.4449349682456898,3.658715013892073e-07,3.704794113359488e-05
VASN,1.3729682953582718,5.027143929338133e-05,0.0012277326363037736
VEGFA,-1.6613791569754572,7.376288267823935e-11,5.6552421516205854e-08
VPS13A,1.0573073122925887,2.2074350357350754e-07,2.5614598871418844e-05
VPS37B,1.0700749862522918,0.00014930283834225987,0.0027628764463308014
VPS37C,1.2174638226014827,6.162670222856208e-07,5.0687372288909666e-05
VPS54,1.1896947958419892,8.100103949415756e-06,0.00032808477638133593
VSIG10L,-1.019127822177476,0.005420610599034638,0.021350585706205478
VSNL1,-1.5077045480378815,5.841888787403646e-05,0.0013796240549966345
VSTM1,1.0126723963022048,0.0002697296163419161,0.004153719995704385
VWA5A,-1.6381393332370955,4.234267699457086e-12,6.0598016469496844e-09
WASF1,1.2350121837422088,1.419406094190672e-07,1.8707407687277725e-05
WASF3,1.4092935824250037,1.417009108968661e-08,3.664931872557861e-06
WBP1L,-1.3599901684043272,8.553302664010883e-07,6.442587659239356e-05
WDR43,1.2799526259007556,2.3372370852304904e-06,0.00013671244825243307
WDR83,1.173125116210899,0.00469690692713728,0.01948000405812519
WIF1,-1.5399471724602423,1.730982762425052e-05,0.0005655861029068279
WSB1,-1.1161278197379136,4.711681762881737e-07,4.355429239062705e-05
WT1-AS,1.0336500099982757,0.001277212150559509,0.010076508467121008
